,word,coefficient
21215,versions,15.803291133666578
17365,rights,15.784304011978145
18915,steatotic,15.774502953346063
11910,memory,15.762883561655922
18821,stabilising,15.722477222671655
18798,sputum,15.70509121011669
19648,taksin,15.70253191290828
1857,bc,15.695808938951968
474,agn,15.692608152640368
337,adolescentes,15.670234953032187
4083,confiable,15.670234953032187
20781,una,15.670234953032187
15809,preliminar,15.670234953032187
11844,medida,15.670234953032187
3745,cognitiva,15.670234953032187
8503,habilidad,15.670234953032187
21018,uso,15.670234953032187
339,adolescentsevidencia,15.670234953032187
21038,uveitis,15.648859547843369
1898,beginning,15.61915491380374
13920,optical,15.616684268308852
9136,hydrocracking,15.610333265177136
3987,compositions,15.591974334931429
8481,gustatory,15.56463181870901
12103,microablative,15.56344800174674
16289,pufa,15.524620726424274
15149,piety,15.523300077919808
4058,conditioner,15.492176247284924
16292,pull,15.476230005420252
11990,metalinguistic,15.442525710582437
9313,hypothyroidism,15.437511024610908
12915,myosins,15.39662874623025
9424,imines,15.39662874623025
4995,declining,15.35318752575708
664,alternately,15.35270543956374
19876,tetrabromoterephthalic,15.352150321579877
18541,solvates,15.352150321579877
14820,perylenetetracarboxylic,15.349474700158579
18210,shortwave,15.326865191290317
5871,dopachrome,15.322065810390969
19715,tautomerase,15.322065810390969
17515,ruling,15.306400648584708
9978,intercalation,15.306400648584708
21229,vesicle,15.300422527262867
760,amphidromus,15.264963114677792
3096,cdta,15.264205292242364
8952,holotoxin,15.264205292242364
1929,benefit,15.261354824194179
8434,ground,15.222039314403046
6309,electrospun,15.213808297819769
16523,racial,15.210781070403081
3662,cm,15.206855067393974
6839,ethologically,15.201864625109213
3048,cationic,15.151207055404537
20118,timing,15.143164179839381
7114,extraesophageal,15.142527402681774
10808,laptop,15.122438853912827
1110,aplastic,15.105019746759325
14850,phacap,15.09590777900891
3016,catalytically,15.09590777900891
15815,premarital,15.065778998542362
21226,vertigo,15.055856903657325
5454,diclofenac,15.05315488244969
18470,snapshot,15.045792058912378
17473,rough,15.018301192423076
15816,premature,14.99849942857802
20046,threatened,14.958688443255033
16597,randomised,14.952904884903488
4470,coupled,14.952658815632205
11880,melanopic,14.95235394729346
21663,wounds,14.938460540851194
15745,preceding,14.929438834162717
17187,resurgence,14.929438834162717
15670,potassium,14.906565560891998
13164,needed,14.89001314853932
9751,infliximab,14.881822960255485
10493,karate,14.853346491074115
4035,conceptualisation,14.835809693818588
260,additionally,14.835809693818588
12554,monofiber,14.753657982600851
288,adherence,14.753330752934119
19438,surface,14.749865688990319
21130,vascularity,14.747665222081359
16714,recanalize,14.743746013210158
4810,cypass,14.743746013210158
5522,diimide,14.738477646777957
16613,rapid,14.736755967511062
1438,astrovirus,14.7326936560627
9519,impedance,14.726621994083056
17775,scheme,14.725019925459668
14344,paper,14.724223513371287
17219,retinoblastoma,14.712159787801905
17655,sanitary,14.703682646607662
3552,clarithromycin,14.691378031375391
19668,tamil,14.68768000531753
21758,yeasts,14.671873520517915
456,aggregatibacter,14.656602449795502
199,actinomycetemcomitans,14.656602449795502
8257,glycerolysis,14.64275755764412
8018,gekko,14.63569557271792
15075,phylogeographic,14.63569557271792
20171,tokens,14.633867748183766
3981,composable,14.633867748183766
4413,corrupted,14.633867748183766
2452,brain,14.619733358212379
11997,metalloprotease,14.60087885229824
11796,means,14.58583520508108
19305,sulfonylated,14.585814225482107
12049,methodus,14.578169562590624
11601,manfrediana,14.578169562590624
15876,prestige,14.574326835932288
8359,grandstanding,14.574326835932288
3145,centrifugal,14.572964903223934
16373,pylori,14.562517664401195
9959,intensive,14.558936137869184
6999,exotropia,14.55619464649648
1854,bayes,14.5204791282128
8848,hexane,14.484212656789571
20663,tunable,14.468161737459097
14636,pemfc,14.40512823354844
4340,copula,14.35465642976585
3453,chromosomes,14.345203052025335
3254,characterizes,14.345203052025335
3882,commodification,14.303165366378975
15609,ports,14.301215183181494
13895,ophidiophobia,14.295411033653464
13894,ophidiophilia,14.295411033653464
2196,biosimilar,14.289441125813747
8945,hole,14.270633123215088
10887,leads,14.238535442615401
11925,mental,14.228452045414759
12867,mwcnts,14.191706735390907
10025,intermediate,14.19007913288918
43,abscessus,14.17327135620813
13715,occluded,14.156860432652527
4563,critique,14.133397954674077
4414,corruption,14.133397954674077
14121,ovalitenone,14.128996414062012
21058,vaginal,14.12724015956255
11516,majority,14.118606918862463
5489,difficulties,14.076627849584012
2666,cabin,14.053509122703632
2514,bridges,14.049990148839209
13244,network,14.045129257179259
613,allied,14.02540131252663
21046,vaccinated,13.992033645276248
20683,turmeric,13.961503982568074
15791,preferentially,13.943769072507196
16702,reasons,13.917921227258772
5597,direct,13.897991590477455
16901,regularization,13.889824095349576
11014,levofloxacin,13.85446227291842
20260,toxorhynchites,13.783736202652324
6437,emulsion,13.76209167180289
483,agrin,13.747435173586164
19420,supracondylar,13.739058078947789
17569,safely,13.739058078947789
14034,orthopedists,13.739058078947789
17385,riser,13.730834948285317
20729,tytleri,13.718767841884118
7727,fowlea,13.718767841884118
21464,waste,13.717833751082852
9645,independence,13.667345227378641
11728,mastery,13.656774272667445
11461,maderaspatana,13.633884846725357
7811,frullanolide,13.633884846725357
8360,grangea,13.633884846725357
8350,grammatical,13.628307653872525
21429,wait,13.626182408626935
2924,cardiovascular,13.62263349033091
5727,disrupted,13.614554560842258
18508,soecs,13.612479926217112
4628,cryptosporidium,13.610811225167373
12209,microservices,13.609931431760083
13825,olmsted,13.593914320072376
7153,fabricating,13.543719114359236
1914,believing,13.537738147957429
17597,sales,13.51576378897972
1450,ataxic,13.504722924527828
10743,lacunar,13.504722924527828
18001,sensorimotor,13.504722924527828
10442,jumbo,13.502846988701279
447,agglutinates,13.502456181455196
13333,neutralizes,13.502456181455196
17108,reshaping,13.487729638751102
20884,unit,13.458351486399133
6922,examine,13.441493061671395
20920,unripe,13.375733345506701
17874,sebum,13.338069857187994
16128,prospects,13.315154685919643
18152,shareholding,13.304670747634953
17901,securing,13.302349438977501
19383,superselective,13.302349438977501
8662,healthcare,13.3006531835449
6896,event,13.274389315675947
9892,insights,13.27400028873189
18151,shareholders,13.27346403687977
11629,manipulator,13.267138790433018
6535,energetics,13.263316815452988
9530,implant,13.255196031894261
12244,midges,13.247216117229554
15284,plastics,13.222492903804211
19563,syndrome,13.219401197538998
402,aesthetically,13.167016917650033
8035,genders,13.167016917650033
3055,cauda,13.166762040724324
6164,educators,13.162287006702117
708,ameloblastoma,13.158240251492526
725,amiloride,13.145559264455374
6685,eplerenone,13.145559264455374
9633,increasing,13.137875670540652
20188,toner,13.126971966178791
19984,thermoregulatory,13.126971966178791
15538,polytricha,13.119161949201777
1564,auricularia,13.119161949201777
16947,relational,13.116455623594616
17963,seminary,13.075675302549813
20221,toronto,13.075675302549813
0,aaron,13.075675302549813
9459,immunocompromised,13.069022941622118
5710,dispersants,13.064489041333264
11907,memoranda,13.051156584036107
11317,love,13.028850836919029
2046,binomial,13.025213045766375
9448,immunization,13.01632363951748
17988,sensed,12.998091060295232
5651,discovery,12.977342040059714
5309,desulfurization,12.975187571636948
8730,hemocyanin,12.964981049403653
12509,molly,12.953626356199443
3027,categorisation,12.92168174463181
17012,renewable,12.903768663436697
6258,electrocautery,12.878040989829504
18874,staple,12.878040989829504
18568,sonographic,12.850405992659644
10153,intravital,12.839347456628296
5380,dft,12.827119938901978
11,abdominal,12.820068017291183
5098,dehydration,12.81198272127241
20544,trigeminovascular,12.792394804477404
13318,neurotransmission,12.792394804477404
11901,memantine,12.792394804477404
8130,gfsi,12.772250153932147
7816,fsma,12.772250153932147
16741,recognized,12.772250153932147
8137,ghps,12.772250153932147
4909,dataless,12.772237680882066
11662,marcescens,12.762826842171444
6565,enriching,12.759271440415425
18366,site,12.758924602101223
3899,community,12.754584383139
9001,horn,12.737505980120947
14170,oviduct,12.737505980120947
7525,flexor,12.726093246580808
12036,methane,12.716143799877603
17697,satreps,12.705938811998488
666,alternative,12.702329229251895
8422,griess,12.694189682710116
18709,spill,12.68021749417225
8985,honeybees,12.675330976880788
18646,speciation,12.663984801835946
14277,palaeoenvironmental,12.639389566773096
18967,stigmatization,12.617777033425014
19761,teenagers,12.617777033425014
21470,water,12.587807323012152
3913,companies,12.583980887087739
14749,peripheral,12.570503284876137
19569,synergies,12.566530383345448
14076,osteomyelitis,12.537806617237448
18019,separating,12.531645762084425
20058,thrombolytic,12.521893548230754
20181,toluene,12.500892857096083
3118,cellulose,12.48606427118055
13323,neurotropism,12.470446598859025
13295,neuropathogens,12.470446598859025
18112,severe,12.442470206953631
15371,poecilia,12.437997796316372
18208,shortfin,12.437997796316372
12077,mexicana,12.437997796316372
14306,paludigena,12.37416044672972
12069,metodologia,12.372739787679414
5268,descolonizar,12.372739787679414
5002,decolonize,12.372739787679414
20775,um,12.372739787679414
4120,conhecimento,12.372739787679414
9919,instrumento,12.372739787679414
21809,zeolitic,12.339155888462649
6429,emptying,12.282493383273717
18463,snack,12.282493383273717
116,acetaldehyde,12.261352431088348
18645,specialty,12.237795329957974
11204,littoral,12.207320995842332
3554,classes,12.194158316479776
11650,mao,12.193473393327155
16167,protocol,12.159542978642513
20125,tinctorum,12.146671982371538
9841,inks,12.125752171927063
11351,lukthung,12.100777672793996
1538,audios,12.100777672793996
11404,lyrics,12.100777672793996
9845,innate,12.081625964852709
8417,grice,12.071906668992707
19233,subtalar,12.071906668992707
15250,planovalgus,12.071906668992707
14821,pes,12.071906668992707
11422,machinery,12.048948752884167
14247,paediatric,11.992755904685335
13777,official,11.95715803561313
4759,cyclam,11.947989672994359
4456,counteranions,11.947989672994359
16568,raft,11.94487398973122
9539,implementing,11.910789988873217
14503,patch,11.895695607641919
16587,ram,11.877362908702926
18305,simazine,11.87521290797888
21100,vapors,11.841066145390462
12134,microcantilevers,11.841066145390462
6394,emergy,11.838850881799058
17829,screening,11.826576815945497
8259,glycerophosphodiesterase,11.81702995089392
17240,retroviruses,11.814004526447759
17689,satiety,11.793579761623457
7296,feedbacks,11.786594128181722
4171,conspecific,11.786594128181722
18224,shrub,11.786594128181722
3534,city,11.740426324079456
8551,hallmarks,11.731159603822581
2142,biomarker,11.714317255594349
3542,cladded,11.70771928665163
18928,stellite,11.70771928665163
3938,compatible,11.69922734857389
3425,chondroprotective,11.696083342192539
20809,undenatured,11.696083342192539
7405,filament,11.646716228483271
13116,national,11.60978806648106
2367,boonkerd,11.578476893390588
893,angustifolia,11.578476893390588
16139,protease,11.550984592296588
9535,implausible,11.550881378799286
13475,nonce,11.550881378799286
12369,misinterpretation,11.550881378799286
731,aminomethane,11.538833709780292
20584,tris,11.538833709780292
3580,cleanser,11.538833709780292
21609,wireless,11.519517595290441
18649,specification,11.514671802627928
7546,floors,11.50740564202935
9624,incontemporary,11.503503329028755
21829,zingiberaceae,11.499514222048969
6511,endophytes,11.499514222048969
10508,kecederaan,11.491168976040498
14244,pada,11.491168976040498
17038,reperfusi,11.491168976040498
10273,iskemia,11.491168976040498
18043,serebrum,11.491168976040498
1971,berstruktur,11.491168976040498
5525,dikapsulkan,11.491168976040498
20103,tikus,11.491168976040498
9837,injurykesan,11.491168976040498
5167,dengan,11.491168976040498
14632,pembawa,11.491168976040498
14691,perchlorate,11.472391215885287
6186,efficiencies,11.451276096239226
16468,quaternized,11.397714658254326
8241,glutathione,11.385630903495777
10043,internship,11.37914925465915
1543,augemented,11.375988206733401
12075,metropolis,11.369384568434256
19679,tank,11.364877123500646
6961,exercises,11.351025950658146
7392,fiction,11.350099390464896
814,analyzed,11.337846425417286
19971,thermodegradation,11.337846425417286
17222,retirement,11.330220083112215
18896,static,11.328687874293113
18461,smrzavanja,11.327257538083808
18685,sperme,11.327257538083808
6216,ejaculatesrazlika,11.327257538083808
6218,ejakulata,11.327257538083808
5821,dobru,11.327257538083808
18384,sjemene,11.327257538083808
7765,freezability,11.327257538083808
13227,nerasta,11.327257538083808
18768,sposobnost,11.327257538083808
15309,plazme,11.327257538083808
8078,genotyping,11.274136468736327
16788,recurrence,11.257839127300107
1145,applications,11.24680715901511
8226,gluconate,11.233531057459365
12206,microscopic,11.231461370065743
139,achieves,11.208372018191602
8826,heteromeric,11.208372018191602
7720,foundation,11.184045515866414
15873,pressure,11.168116368740055
15388,polarity,11.090797193164082
14806,persons,11.04186268120591
15147,pierrei,11.033807382319303
18940,stephania,11.033807382319303
4871,dalam,11.03375460049706
5173,denote,11.027965051490465
17923,segmentation,10.988060408445365
9285,hypofunctional,10.987198388559651
2747,calprotectin,10.9862087680272
19455,surrogate,10.9862087680272
5249,dermatitis,10.967868538371373
3301,chemistry,10.928647054203262
649,alphaproteobacterium,10.913760925678913
1559,aureimonas,10.913760925678913
18968,stigmatized,10.887390951653082
10076,intersectional,10.887390951653082
220,activists,10.887390951653082
13639,nudus,10.884047854491689
12266,military,10.864906637091416
118,acetamide,10.852930174843365
7936,games,10.84729098463775
19513,swimming,10.822347439545254
12595,months,10.820469550816515
1392,assembler,10.814744464866612
12197,microprocessors,10.814744464866612
4090,confinement,10.808973214659387
4012,computation,10.798347496896067
19467,survivor,10.792548323020657
4521,crantz,10.76221458202324
11620,manihot,10.76221458202324
5779,disuccinate,10.680714862013197
9500,immunosuppression,10.663179528095093
1011,antidepressants,10.659225555222488
12677,mpc,10.651516346577242
15527,polysomnography,10.609048182658524
16904,regulated,10.601077461035322
18003,sensors,10.597324676636717
6280,electrokinetics,10.578991482581898
11390,lymphadenopathy,10.550144155102856
2919,cardiophrenic,10.550144155102856
9821,initiating,10.54889470250757
4259,contractors,10.52294245634399
15546,polyvinylpyrrolidone,10.505628473475129
13570,norovirus,10.495261058592892
18897,statin,10.49302700004989
7230,far,10.479784270975346
2866,carbazole,10.471743069586681
20867,unicentric,10.432359268869552
9098,hyaline,10.432359268869552
16584,raising,10.432359268869552
8364,granitic,10.4277708713851
1288,arsenate,10.424319793996634
8103,geopolymer,10.414829290012001
14356,papulopustular,10.413362542233807
6748,eruptions,10.413362542233807
5247,dermal,10.410417073898412
11835,mediaviatandem,10.39470375222751
4819,cyproterone,10.380466105106521
6448,enamides,10.315181161126983
8713,hematopoietic,10.31065176975809
4056,conditional,10.299960434412325
14861,phantoms,10.282247423246488
16539,radio,10.272747674530489
1554,aura,10.234975282911286
587,alkane,10.23378669697795
8054,generators,10.227524957305496
8212,glomerulonephritis,10.224544234814351
10017,interlanguage,10.22266373526937
2680,cadmium,10.218662933392784
9573,inactivated,10.20580887052178
20811,undergoing,10.201912170413424
7925,gallic,10.185378021414365
12979,nanochains,10.164013095184632
10529,keratometric,10.124159877110845
21265,vietnamese,10.102021689584513
2877,carbonaceous,10.093708122767547
21193,verbal,10.01859263244038
13651,nurses,10.00735280984107
11323,lowered,9.996331495353129
8711,hematology,9.995618219259033
13627,nucleated,9.995618219259033
12296,mindray,9.995618219259033
14619,pejoratives,9.990003236155342
8632,hate,9.990003236155342
7217,falls,9.981253275328353
21795,zambia,9.956427574482431
13465,nonadoption,9.956427574482431
929,anodes,9.872770043375297
18078,server,9.830753254052484
5509,digitorum,9.815751754445952
9982,interconnections,9.815751754445952
19813,tendinous,9.815751754445952
12838,musculotendinous,9.815751754445952
20797,uncommon,9.80996287163748
20017,thiol,9.807283532584167
10300,isolated,9.800805424366205
14346,papers,9.78737420010718
3187,cervical,9.78402008762776
11071,lights,9.762512885200783
6136,economy,9.760529088594875
18329,simultaneously,9.75122426340049
5325,detects,9.735859814426684
18070,serrated,9.735859814426684
8125,gestational,9.734996814754837
18960,stickers,9.724108912435787
19039,strategic,9.718283152998398
14928,phikud,9.699417687426354
13132,navakot,9.699417687426354
14475,partner,9.697352511646447
1400,assessment,9.692418616205677
20690,turtle,9.683010686696408
11435,macrocephala,9.683010686696408
9560,improve,9.594928569878142
19672,tandem,9.59052837645278
20892,universitas,9.573482929497816
1640,avifaunal,9.573482929497816
2473,brawijaya,9.573482929497816
13935,optional,9.530272667666702
1486,atriale,9.524475619634787
15597,portables,9.524475619634787
5401,diagnostique,9.524475619634787
7906,gadgets,9.524475619634787
19230,substudy,9.491730481665064
18881,start,9.491730481665064
20750,ultimate,9.4218385439937
16923,reinforced,9.4172058662024
16225,pseudospirobolellidae,9.41602536587186
370,advancing,9.408384044878707
4066,conduct,9.394933371632858
13075,nanotubes,9.362409462054755
20933,unsupported,9.351065766089453
10473,kafka,9.347187804812283
1088,apache,9.347187804812283
7407,filamentous,9.323720549065746
2216,biowaste,9.321612945363242
2407,bottled,9.305964325558811
3402,choice,9.302759851474525
19080,strictures,9.30153395144248
19585,synthesis,9.29405337020016
3403,cholangiocarcinoma,9.275190950879772
20568,trimethylation,9.255004081352077
3338,chikungunya,9.244817250385102
20674,turbid,9.239291604680842
20535,tricyclic,9.232803660761006
15544,polyvinyl,9.208227671551452
4421,corundum,9.196166510050798
10844,lau,9.196166510050798
9085,huongtruc,9.196166510050798
21127,varus,9.191402614272416
4651,cubitus,9.191402614272416
17463,rotating,9.191052793282417
11362,luminous,9.18698074619233
15762,predators,9.17789790052751
6871,eutectic,9.146328254556906
13699,obstacles,9.119306332103031
17531,rural,9.102788873556271
436,age,9.082584784742654
15369,pods,9.034025015205964
13557,normal,9.02114126991826
10375,japan,9.016060243823528
15382,poisson,9.014362190033477
11025,liability,9.0108665237455
15027,photosensitivity,8.991196412316604
4667,culprits,8.991196412316604
20483,treats,8.980359371719354
21533,welded,8.980359371719354
6776,esophageal,8.969627167116515
17481,routes,8.960444370623208
7140,eye,8.892947154809121
6526,endotoxemia,8.88660188297484
4677,culture,8.875455092067172
19817,tenmoku,8.850495943565527
18917,steelmaking,8.850495943565527
6079,eaf,8.850495943565527
8188,glaze,8.850495943565527
15896,prewriting,8.840226593418837
6771,esculentus,8.821669102927652
13032,nanomolar,8.815652031022765
11379,luxury,8.810139764785129
20956,upgrading,8.802563932355238
21,abhidhamma,8.796095131815893
19279,sukhodaya,8.796095131815893
2728,calligraphic,8.796095131815893
1972,bert,8.786976719098403
3417,choline,8.782251977277891
12794,multipronged,8.779822224518089
10047,interoperations,8.77201523856418
12858,mutations,8.770215297425928
11904,membrane,8.767636753894593
20369,transformed,8.760980062487095
53,absorption,8.700725708196194
16453,quark,8.69466397719257
13476,nonclinging,8.679066295482242
6204,ego,8.679066295482242
13796,okra,8.64816168905193
17540,ryukyu,8.642968524516776
12174,microhyla,8.642968524516776
11507,maintained,8.642968524516776
9923,insularization,8.642968524516776
16966,relict,8.642968524516776
9284,hypofunction,8.63152830493359
3940,compensated,8.624124491743299
18522,soldier,8.623231704104004
14690,perch,8.623231704104004
3256,characters,8.623231704104004
16881,regenerative,8.618966194703367
5050,defensin,8.614460246622148
16220,pseudomallei,8.564095760000011
2622,burkholderia,8.564095760000011
4607,cryobiopsy,8.560421343282812
20328,transbronchial,8.560421343282812
19281,sukhumvit,8.540529097230689
5837,does,8.529372821190544
15590,porphyrin,8.51281139130097
596,alkylsulfonylation,8.501821144369396
595,alkylsulfones,8.501821144369396
4971,decarboxylative,8.501821144369396
1113,apocalyptic,8.45841377472651
17897,secular,8.45841377472651
5670,disenchanting,8.45841377472651
21330,visions,8.45841377472651
5210,depigmenting,8.423520803565573
5243,derivatives,8.406898086275648
1658,axis,8.405758709574927
15405,politics,8.384519233366632
12843,music,8.372880945747468
11363,lumpy,8.362281414037446
15642,posthodiplostomum,8.362281414037446
20576,triphosphatase,8.342999071359989
16820,reduction,8.324622385974537
7605,fly,8.29643790993256
9653,indexes,8.274510171274118
19545,symptomatic,8.259126663144123
19393,supine,8.258242340739718
5530,dilation,8.258242340739718
9638,incubation,8.257588690514863
15664,postural,8.25438054511127
3197,cfdst,8.190703227132927
7608,flynn,8.168216098270744
8095,geological,8.166300420147264
6075,dystroglycan,8.162487511180164
18698,spheroidal,8.162363595356837
10364,jackscrew,8.162363595356837
15895,preweaning,8.158256457367694
6491,endocycloplasty,8.153878365303328
20144,titrated,8.153878365303328
1279,arrays,8.145057628946748
12248,midst,8.139325397938357
19220,substituent,8.063458555283665
21727,xylariaceae,8.041093620956314
16953,relatives,8.041093620956314
10861,lay,8.016817172345291
20012,thiocyanate,8.002741070905893
5060,deficiency,7.987278117389101
17480,route,7.960193921864373
13220,nephrolithotomy,7.929516971605014
16743,recoil,7.925921596246977
9228,hyperellipsoidal,7.925921596246977
4249,contour,7.901333942412918
15470,polygonumins,7.900121676296037
9063,huds,7.900121676296037
5880,dorsal,7.883102965929456
18641,special,7.860187515253879
6827,ethics,7.846815483156048
13195,neoliberal,7.836615779384527
16641,rationality,7.836615779384527
21139,vatanika,7.836615779384527
15639,postfeminist,7.836615779384527
20566,trimethoxysilyl,7.835043209000434
17995,sensitized,7.835043209000434
3576,clean,7.82753219325604
10089,interventions,7.825953986350741
2935,caribbean,7.805246555756561
4218,contaminants,7.789234573833218
15189,pinnotheres,7.777121344676865
4769,cyclinus,7.777121344676865
11396,lymphohistiocytosis,7.763000840151879
8742,hemophagocytic,7.763000840151879
8138,ghz,7.7594433573470525
14166,overview,7.735387014108008
5334,determinants,7.722334684333995
3847,combinatorial,7.720981000983898
18547,solvent,7.7170005781571644
12133,microbypass,7.714739169225526
18621,spam,7.713584479909956
4711,curry,7.707729348542052
20682,turkey,7.707729348542052
18953,sterilizing,7.707729348542052
17224,retort,7.707729348542052
18487,socialised,7.684971353115047
1133,appeared,7.684971353115047
20998,uropathogens,7.6559496943696805
21799,zealastoa,7.653110301512764
6798,estimates,7.579444728663889
18334,sinensis,7.5731686425406455
13886,operational,7.567392174623281
5480,differentiated,7.550560687736394
79,accelerometer,7.538889301152446
6354,elucidating,7.535557417764789
6849,etnicznych,7.5303385045635975
1717,badanie,7.5303385045635975
9691,indonezyjskich,7.5303385045635975
18076,servant,7.5303385045635975
8451,grupach,7.5303385045635975
6420,empiryczne,7.5303385045635975
15042,phrae,7.527950961197899
1402,asset,7.5225662497109385
4538,credentials,7.50965355383636
21507,wearable,7.5004729476234635
11380,lv,7.4611111785248605
16991,remittances,7.438804455296696
19696,tarantula,7.403186314097722
14938,phlogiellus,7.403186314097722
1968,berries,7.4009175512400605
20360,transfers,7.375608716423685
8193,glioblastoma,7.336826301912026
14298,palmitic,7.317126327516239
6254,electrocatalysis,7.307710022966189
11036,lice,7.291636751534429
4091,confinesla,7.289084781295312
5171,denmark,7.289084781295312
2858,caravaggio,7.289084781295312
16989,reminiscences,7.289084781295312
4144,connus,7.289084781295312
4891,danemark,7.289084781295312
2857,caravagesques,7.289084781295312
4092,confins,7.289084781295312
18443,smallholders,7.286298014257908
14043,oscillating,7.286298014257908
3883,commodities,7.286298014257908
19848,terpsicore,7.274971229208158
14489,passiflora,7.274971229208158
174,acraea,7.274971229208158
19126,stunting,7.179111507749749
2922,cardiorespiratory,7.171380166514432
18952,sterilization,7.162494954444452
7858,fundus,7.1621679868798624
13315,neurotoxic,7.114080771111375
15088,physiologic,7.108308718479946
4833,cytocompatibility,7.10051416464807
20018,thiolated,7.10051416464807
10137,intraorbital,7.071451094628939
16626,rat,7.068029438499943
18623,spanish,7.031501514885539
7070,expressiveness,7.031501514885539
9676,individualism,7.031501514885539
11805,meats,6.991711151796702
4112,congeneric,6.985385684986814
16693,reappraisal,6.937059258642734
19088,strip,6.931285744271292
9594,incidence,6.919622218031447
20672,tunneling,6.91731464034642
21469,wasting,6.893341729665693
13709,obtaining,6.8917702846232345
12970,nanocapsule,6.8917702846232345
14961,phosphokinase,6.873717586793082
19656,talin,6.873717586793082
15234,placer,6.870832647532349
7102,extract,6.857356397215667
11237,local,6.851073777812857
9550,imported,6.83392703561218
21790,za,6.820281257362835
3482,ciliary,6.7899668179691846
894,angustopila,6.774223664902645
8871,highlight,6.774223664902645
10678,kubevirt,6.7698206098756035
5820,dns,6.7698206098756035
12254,migrating,6.7698206098756035
12954,naming,6.761294436657171
11786,mea,6.75711081059762
20040,thraustochytrid,6.712662379316176
4278,control,6.708162383346772
18396,skin,6.70066635931969
6135,economies,6.6921648665617015
19522,swot,6.684036582003608
20984,urethane,6.662004285293185
21288,vinylogous,6.662004285293185
16552,radiology,6.640361233944038
13159,necroptotic,6.631855341231597
8107,geoscience,6.631310521200353
19441,surfactants,6.615744846528652
16094,properties,6.604426141687359
4998,decoder,6.599394642074103
7435,finasteride,6.530396625809243
15137,pictorial,6.515145615784076
14095,outbreak,6.51147156081568
17498,rtlss,6.503608133329515
16603,ranging,6.503608133329515
7534,floating,6.480763577422234
12394,mitochondrial,6.4638453786434855
8325,gpr,6.449413777431412
1887,bed,6.435591268056956
1621,autoregression,6.428669179872552
19785,telework,6.428557681075714
9689,indonesian,6.4257720398013936
7753,framework,6.3984597606991045
21351,vitrimer,6.396818338012261
18653,specimens,6.357088639845998
3979,comportamento,6.3549721850034055
21245,viajeros,6.3549721850034055
3980,comportamiento,6.3549721850034055
11216,livres,6.3549721850034055
21244,viajantes,6.3549721850034055
11034,libres,6.3549721850034055
9649,independientes,6.3549721850034055
9647,independentes,6.3549721850034055
14322,pandemicnovo,6.3549721850034055
789,anabaena,6.349637241538186
4224,contemporary,6.322795881455962
1241,argentometric,6.319688433605375
3969,complexometric,6.319688433605375
20146,titrations,6.319688433605375
10247,iriflophenone,6.304469135801439
5518,dihydropyridine,6.303033278163021
4039,concerning,6.298910106747071
9768,informal,6.285073229621948
13970,organic,6.264969906946348
3018,catalyzed,6.239343057794846
2055,bioactivity,6.218326736792515
13492,nongenomic,6.21481846713815
17801,scientific,6.188856787699489
8921,historical,6.170527028409635
20567,trimethylamine,6.154691707989999
9239,hyperintensity,6.154691707989999
13356,newspapers,6.152298676403858
10630,knowledge,6.151232124713591
16731,recipients,6.14387874859397
19234,subtarsal,6.118749257217943
6678,epitheliopathy,6.118749257217943
13223,nephropathy,6.112570483350884
3922,comparing,6.10771398122428
18299,silsesquioxane,6.0760095960661165
3007,catalase,6.070605016598512
11566,malonaldehyde,6.070605016598512
18687,spermine,6.070605016598512
10229,ions,6.039172581573643
20651,tubular,6.032019285315074
4783,cyclomatic,6.026811409477778
14313,panconnected,6.026811409477778
18192,shocks,6.023553010741533
7874,furofuran,5.980293066286345
18978,stimulates,5.9723236128291335
1144,application,5.970361519409804
21094,vanillin,5.915556405303158
21054,vacuoles,5.911938937494215
10303,isolating,5.911938937494215
4284,controls,5.908802589543662
15331,plsx,5.870702870817982
15330,plsc,5.870702870817982
16815,reduced,5.863504985799055
9118,hydrazones,5.845812503557362
1487,atrocities,5.81672236645973
16988,remineralizing,5.810341734685699
3767,cola,5.810341734685699
13429,nitrosative,5.807394506925595
9854,innovativeness,5.8026355126284574
18115,severity,5.791962916311513
13094,narathiwat,5.782701646122832
10175,inulin,5.768898279653048
3893,communication,5.763936147804474
5466,diesel,5.73194529920713
9551,imposed,5.730067516892248
17534,russia,5.730067516892248
10235,ipo,5.725367959364703
5746,dissolution,5.715930141937771
19886,tetrahydroxanthones,5.701457025067432
19315,sumatra,5.655581037895324
18164,shed,5.655581037895324
5923,dragons,5.655581037895324
17209,retention,5.652692749326824
13334,neutralizing,5.641088239148825
6056,dysfunction,5.6089655957233395
16886,regimes,5.549117051825166
16251,psychopathological,5.548148141990327
14405,parastomal,5.542532806173074
6914,exacerbates,5.540300383355497
6239,elders,5.504637496248251
321,admicelled,5.489352630202965
20636,tsavoense,5.468890296601469
19591,synthetic,5.4679882145188135
11946,mesocellular,5.454767599692988
3673,cnt,5.422258808186456
20782,unacceptable,5.412874709716132
6572,enso,5.3704339617141965
11988,metakaolin,5.348115710826307
20470,traversable,5.346938316418843
9252,hyperprolactinemia,5.344172184781375
17642,sanctions,5.340145901334594
4043,concise,5.339188974163429
6600,entertainment,5.312469494973685
18820,stabilised,5.291266907027686
7889,fuzzy,5.2589789154668924
379,advocacy,5.236834706395911
7533,flna,5.235949937752617
3651,clu,5.235949937752617
11802,measures,5.20217834452074
